match_id,start_time,lobby_type,r1_hero,r1_level,r1_xp,r1_gold,r1_lh,r1_kills,r1_deaths,r1_items,r2_hero,r2_level,r2_xp,r2_gold,r2_lh,r2_kills,r2_deaths,r2_items,r3_hero,r3_level,r3_xp,r3_gold,r3_lh,r3_kills,r3_deaths,r3_items,r4_hero,r4_level,r4_xp,r4_gold,r4_lh,r4_kills,r4_deaths,r4_items,r5_hero,r5_level,r5_xp,r5_gold,r5_lh,r5_kills,r5_deaths,r5_items,d1_hero,d1_level,d1_xp,d1_gold,d1_lh,d1_kills,d1_deaths,d1_items,d2_hero,d2_level,d2_xp,d2_gold,d2_lh,d2_kills,d2_deaths,d2_items,d3_hero,d3_level,d3_xp,d3_gold,d3_lh,d3_kills,d3_deaths,d3_items,d4_hero,d4_level,d4_xp,d4_gold,d4_lh,d4_kills,d4_deaths,d4_items,d5_hero,d5_level,d5_xp,d5_gold,d5_lh,d5_kills,d5_deaths,d5_items,first_blood_time,first_blood_team,first_blood_player1,first_blood_player2,radiant_bottle_time,radiant_courier_time,radiant_flying_courier_time,radiant_tpscroll_count,radiant_boots_count,radiant_ward_observer_count,radiant_ward_sentry_count,radiant_first_ward_time,dire_bottle_time,dire_courier_time,dire_flying_courier_time,dire_tpscroll_count,dire_boots_count,dire_ward_observer_count,dire_ward_sentry_count,dire_first_ward_time,duration,radiant_win,tower_status_radiant,tower_status_dire,barracks_status_radiant,barracks_status_dire
108836,1449857089,1,25,5,2079,1850,19,1,0,8,68,3,1065,926,6,1,0,11,55,4,1416,1204,18,0,0,7,71,2,776,761,0,0,0,8,106,4,1499,1112,14,0,0,8,8,4,1320,1209,17,0,0,5,112,3,792,499,0,0,0,5,11,4,1842,1306,17,0,1,8,21,5,1666,1129,15,0,1,11,3,1,386,646,2,0,0,8,236.0,0.0,0.0,7.0,155.0,-80.0,200.0,0,3,3,1,-14.0,162.0,-76.0,233.0,3,3,4,1,-15.0,1842,1,2047,1824,63,60
89202,1449005474,1,73,4,1454,1489,18,0,0,5,50,2,515,611,3,0,0,9,71,4,1530,1166,13,0,0,7,59,3,917,1077,14,0,1,8,85,2,324,719,1,1,1,8,70,5,2300,2058,26,1,1,10,3,3,903,1091,3,1,1,7,72,4,1699,1915,33,0,0,11,112,3,869,707,5,0,0,10,60,3,1090,1465,14,1,0,6,3.0,1.0,5.0,3.0,139.0,-84.0,197.0,4,4,3,1,-63.0,111.0,-87.0,186.0,4,4,3,1,-53.0,1986,0,1540,1974,51,63
105503,1449717649,1,60,3,1077,1251,14,0,2,9,8,4,1546,1569,26,0,0,7,86,3,594,601,2,0,0,10,73,5,1872,2345,20,1,0,13,100,2,851,826,2,1,1,12,12,4,1373,1497,19,1,0,13,11,5,1708,1392,19,0,1,9,3,2,575,1016,2,1,1,9,7,3,953,1048,1,1,0,9,55,3,1019,1011,14,0,0,6,51.0,1.0,8.0,4.0,,-81.0,,3,5,3,1,14.0,124.0,-87.0,205.0,2,2,2,2,-43.0,1614,1,1974,1798,63,51
49159,1444849290,0,77,3,1129,1148,22,0,0,7,47,4,1965,1250,16,0,0,8,85,4,1189,893,7,0,1,8,18,5,1686,1563,20,1,0,7,5,3,716,680,1,0,0,9,20,2,668,713,7,0,0,7,11,4,1955,1114,15,0,0,4,70,4,1180,1574,24,0,0,10,101,3,670,857,2,1,0,10,29,4,1265,905,6,0,1,7,175.0,1.0,8.0,2.0,,-55.0,200.0,1,3,2,0,0.0,59.0,-66.0,201.0,1,4,2,0,28.0,2006,1,2038,0,63,0
60107,1446779807,1,7,2,569,735,2,0,0,10,25,4,1649,1425,19,0,0,8,3,2,597,940,0,1,0,9,11,5,1805,1568,17,1,0,5,71,4,1377,756,6,0,0,5,106,4,1437,1426,22,0,0,10,112,2,348,577,1,0,0,8,23,3,746,566,4,0,0,10,55,2,431,802,6,0,1,9,21,5,1962,1328,17,0,1,10,201.0,0.0,2.0,8.0,168.0,-88.0,181.0,1,2,3,1,-43.0,220.0,-88.0,,5,3,2,1,0.0,3207,1,1828,0,63,0
96943,1449356661,1,74,4,1662,2086,18,2,1,13,50,3,646,846,3,0,2,11,70,5,2115,1317,16,0,0,7,85,5,1895,1548,18,1,0,10,2,4,1172,1034,19,0,0,10,73,4,1655,2704,26,0,0,4,60,3,983,976,5,0,0,5,57,2,503,540,1,0,0,14,71,2,639,1349,0,3,2,8,39,4,1830,1405,21,0,1,6,61.0,1.0,8.0,1.0,253.0,-77.0,268.0,4,5,2,0,-25.0,3.0,-84.0,182.0,2,4,6,0,127.0,2195,1,1974,0,63,0
104459,1449674769,1,62,2,605,680,2,0,0,12,51,4,1894,1566,6,1,1,12,15,4,1577,1033,13,0,1,8,7,1,276,597,0,0,0,8,11,5,1842,2093,30,1,0,7,100,2,1701,867,5,0,0,3,73,4,1487,2139,21,0,1,9,50,2,525,577,3,0,0,13,59,4,1371,1217,17,0,1,8,60,4,1286,1428,8,2,0,8,71.0,0.0,1.0,8.0,109.0,-84.0,181.0,4,4,3,2,-39.0,65.0,-80.0,300.0,3,4,4,2,-31.0,1828,0,1540,1982,51,63
33068,1442189119,0,21,3,721,684,6,0,0,4,12,4,1693,1924,28,1,0,11,62,2,545,1160,0,1,1,4,55,3,1430,704,5,0,0,6,25,5,2186,1475,16,0,0,10,72,3,1108,1263,19,0,0,11,71,3,836,581,2,0,0,8,22,4,1545,1248,16,0,2,6,26,3,893,625,3,0,0,8,20,2,500,1031,6,1,0,11,,,,,150.0,-68.0,260.0,0,1,0,0,,26.0,-87.0,181.0,4,4,2,1,112.0,2163,1,2046,0,63,0
70115,1447514553,1,11,4,1263,1400,12,1,2,9,45,3,1208,1040,8,0,0,8,71,3,1420,1484,8,2,0,7,8,3,1411,1451,23,0,0,8,87,3,612,559,2,0,0,8,39,5,1867,2115,20,2,2,13,93,3,1236,1188,16,0,1,12,30,2,550,576,2,0,0,9,62,3,784,927,6,0,0,8,100,5,2067,1182,17,0,0,6,124.0,1.0,5.0,0.0,143.0,-82.0,,4,4,2,1,-20.0,125.0,-81.0,191.0,4,3,3,1,-34.0,2164,1,1974,1536,63,0
80273,1448560317,7,46,5,1957,1329,18,0,0,4,112,2,621,939,1,1,0,14,7,2,474,574,0,0,0,9,70,3,1006,934,7,0,0,7,110,4,1506,1047,15,0,0,10,68,3,747,550,1,0,0,9,75,3,734,543,1,0,1,7,28,3,879,980,12,0,0,10,73,4,1549,2431,27,0,0,5,21,5,1934,1033,13,0,0,10,181.0,0.0,1.0,6.0,65.0,-73.0,193.0,1,3,3,1,-21.0,,-85.0,227.0,3,2,2,1,6.0,1627,0,4,1982,3,63
76290,1448314797,1,72,4,1337,1190,17,0,0,6,55,3,1390,1444,13,1,0,9,71,3,859,665,4,0,1,6,11,4,1379,1054,11,0,0,6,26,2,490,550,1,0,0,8,39,5,2047,1723,24,0,0,10,28,4,1291,1146,16,0,0,7,110,2,568,623,3,0,0,7,112,3,1073,722,2,0,0,7,8,4,1317,1615,17,1,1,8,290.0,1.0,9.0,2.0,215.0,-86.0,,1,1,2,1,-25.0,139.0,-88.0,296.0,0,5,2,1,-45.0,2446,0,1536,1974,0,63
42610,1443890969,7,104,3,858,913,6,0,0,7,85,3,1327,1248,4,2,0,8,15,6,2251,1628,14,1,0,8,4,3,1162,1261,16,0,0,11,30,3,976,756,0,1,0,9,42,4,1226,996,8,0,1,8,33,4,1091,1155,19,0,1,9,47,5,2144,1388,9,0,1,10,70,4,1372,1364,11,0,0,5,27,3,888,861,7,0,1,7,,,,,57.0,-82.0,189.0,4,2,3,0,43.0,,-81.0,186.0,3,2,1,0,,3367,0,0,1924,0,51
40715,1443501137,0,44,4,1819,1763,30,0,0,5,15,4,1545,1482,11,1,2,10,7,2,472,650,0,0,0,13,71,2,556,648,3,0,0,4,55,3,1218,842,8,0,0,6,60,4,1393,1175,5,1,0,5,112,2,477,635,0,0,0,9,22,4,1805,1424,14,1,1,7,75,3,1010,631,3,0,0,5,18,3,1072,1019,13,0,0,6,,,,,118.0,126.0,248.0,4,2,3,0,-4.0,56.0,-87.0,188.0,1,4,2,0,-39.0,2335,1,2046,0,63,0
93841,1449223352,1,100,3,849,1215,2,1,0,9,60,4,1351,898,7,0,0,6,75,2,637,524,1,0,0,10,106,4,1413,1147,16,0,0,6,25,5,1959,1601,17,1,1,10,39,3,1060,1441,22,0,1,8,112,3,732,631,3,0,0,9,110,3,752,782,7,0,0,7,11,5,2051,1862,21,1,1,14,7,3,833,500,0,0,0,8,77.0,0.0,0.0,5.0,162.0,-80.0,226.0,4,3,3,1,0.0,45.0,-74.0,,5,4,3,0,1.0,3268,1,1958,1568,63,12
61947,1446926353,1,21,5,2068,1653,24,0,0,11,25,3,800,986,1,2,1,11,110,4,1525,1498,13,0,0,10,85,3,866,1635,1,4,0,14,106,4,1563,1963,33,0,1,7,28,3,1268,806,6,0,2,8,11,4,1763,1419,17,1,1,7,86,3,971,1051,6,1,0,8,31,2,560,593,0,0,1,8,56,4,1425,1477,22,0,2,10,-12.0,1.0,7.0,4.0,124.0,-86.0,180.0,8,5,2,1,-73.0,106.0,-89.0,188.0,3,4,3,1,9.0,1527,1,1983,1542,63,15
75197,1448227838,1,11,5,2050,1707,25,0,0,11,59,3,1039,1402,13,1,2,11,68,4,976,809,1,0,1,10,50,2,502,672,3,0,1,13,55,4,1866,1252,18,0,0,6,7,3,1001,731,1,0,1,9,46,5,2256,1487,20,0,0,6,72,5,1915,1591,26,0,0,12,85,2,645,1392,6,2,0,11,71,3,869,1463,6,2,0,10,84.0,1.0,9.0,2.0,153.0,-87.0,207.0,6,4,5,1,-47.0,133.0,-80.0,234.0,2,5,3,1,-33.0,1594,0,1536,2038,0,63
86970,1448889841,7,72,3,1061,1119,15,0,0,6,31,2,505,500,0,0,1,7,73,5,1919,1923,11,0,0,4,86,3,885,550,1,0,0,8,7,4,1527,704,5,0,1,7,56,3,826,1248,11,1,0,11,50,2,584,529,0,0,0,9,75,5,1920,1380,17,0,0,5,3,2,516,500,0,0,0,7,71,5,2376,1887,17,1,0,10,-26.0,1.0,5.0,1.0,3.0,-86.0,,5,1,2,1,14.0,108.0,-87.0,236.0,1,4,3,0,3.0,2217,0,0,2036,0,63
57070,1446316714,7,69,3,896,1288,9,1,0,4,5,3,645,616,1,0,2,8,67,3,1091,988,11,0,1,5,40,5,1730,1148,13,0,1,7,100,4,1976,823,8,0,0,9,88,5,2038,1295,19,0,0,6,97,5,2108,1223,19,0,0,2,2,3,1054,1110,21,0,1,9,104,4,1449,2373,14,4,0,9,33,3,787,593,1,0,0,7,16.0,1.0,8.0,1.0,95.0,-85.0,,4,1,2,0,70.0,31.0,-65.0,,1,4,1,0,62.0,3583,1,1830,0,63,3
17088,1436924667,7,86,2,419,552,0,0,0,5,71,1,103,500,0,0,1,7,7,2,301,572,1,0,0,10,46,5,1729,1485,22,0,0,6,21,4,1636,2020,29,1,0,10,8,3,1518,1963,31,1,0,10,26,2,504,552,0,0,0,10,30,1,240,542,1,0,0,10,39,5,2042,1602,24,0,0,8,29,3,726,756,6,0,1,9,195.0,0.0,4.0,,136.0,-72.0,235.0,1,4,3,2,-34.0,138.0,-85.0,180.0,3,3,4,2,-12.0,3543,1,1958,0,63,0
34967,1442659860,1,101,5,2214,1473,19,0,0,6,95,4,2048,1800,17,2,0,11,71,4,1683,1454,16,1,0,8,62,2,390,764,2,0,0,7,57,2,361,635,4,0,0,12,7,2,500,500,0,0,0,9,75,3,897,658,4,0,1,8,28,3,1165,951,11,0,1,6,1,5,1931,1708,27,0,0,9,110,3,613,587,2,0,1,8,,,,,76.0,-85.0,212.0,1,4,3,1,14.0,,-84.0,186.0,4,3,3,0,16.0,1917,1,2047,0,63,0
19994,1437849974,0,57,3,735,733,2,0,0,8,49,3,744,943,2,1,1,8,76,5,1976,1036,9,0,0,4,72,4,1301,735,6,0,1,7,6,3,777,684,2,0,3,6,43,4,1610,1339,6,2,0,3,36,3,953,1083,12,0,1,6,61,5,2189,1658,6,2,0,8,79,3,728,805,0,1,0,8,27,3,941,593,3,0,0,9,54.0,0.0,1.0,,2.0,-79.0,,2,3,2,1,-24.0,30.0,-80.0,206.0,2,2,2,1,19.0,1278,0,6,2046,3,63
21035,1438226112,0,67,2,651,1037,12,0,2,6,86,3,1156,671,4,0,2,8,104,5,2270,1194,12,0,0,6,26,3,1205,805,5,0,0,7,21,4,1448,1943,21,2,0,7,49,4,1761,1270,17,0,0,7,85,4,1255,1819,10,4,0,13,50,4,1107,1145,3,0,0,8,11,4,1380,1174,16,0,1,7,16,3,769,756,10,0,1,5,12.0,1.0,6.0,,137.0,-87.0,,2,4,2,0,-31.0,170.0,-71.0,,4,5,1,1,-35.0,1813,0,0,2039,0,63
92534,1449167357,1,87,2,398,583,4,0,1,6,19,3,1096,1276,19,0,0,7,28,4,1393,979,10,0,1,9,11,4,1865,1527,14,0,1,9,112,3,972,500,0,0,0,11,106,4,1736,1714,21,1,0,7,30,2,534,761,2,0,0,9,71,2,666,972,6,1,0,7,39,5,2034,1593,13,0,0,6,100,4,1194,1225,8,1,0,8,81.0,1.0,5.0,2.0,172.0,-86.0,247.0,6,3,3,1,9.0,99.0,-84.0,,3,5,2,1,-37.0,2139,1,1974,1540,63,3
29771,1441242367,7,46,4,1771,980,9,0,0,5,44,4,1212,1483,23,0,0,9,5,2,407,499,1,0,0,10,102,3,804,627,4,0,1,8,39,4,1096,887,7,0,0,9,26,3,906,523,0,0,0,9,59,5,2287,1392,18,0,0,8,75,2,533,833,3,1,0,9,63,4,1814,1179,16,0,0,10,41,3,1030,1446,23,0,0,3,-12.0,1.0,7.0,,204.0,-67.0,206.0,1,3,2,2,-6.0,,-87.0,182.0,1,3,3,1,-31.0,2375,1,1980,4,63,3
23672,1439321862,0,26,3,713,500,0,0,0,6,1,3,813,1747,27,0,0,4,99,4,1134,705,5,0,0,7,27,2,620,500,0,0,0,8,13,5,1945,1216,15,0,0,6,41,3,886,1207,17,0,0,7,75,3,907,500,0,0,0,6,17,5,1994,1465,21,0,0,6,16,2,403,554,2,0,0,6,21,4,1862,620,3,0,0,7,,,,,150.0,-81.0,273.0,0,3,3,0,-1.0,40.0,-58.0,230.0,1,4,3,1,12.0,2997,0,4,1830,3,63
89669,1449030374,1,96,3,1141,810,7,0,1,6,72,5,1726,1842,23,1,0,12,87,1,671,696,0,0,0,11,106,4,1241,1098,12,0,1,6,50,3,718,539,1,0,0,13,8,4,1544,1611,20,1,0,10,112,3,665,745,3,0,0,7,17,4,1300,1769,22,1,0,11,28,4,1615,964,11,0,1,9,3,3,1187,768,1,0,0,13,152.0,0.0,1.0,8.0,92.0,68.0,199.0,3,4,3,1,5.0,111.0,-83.0,195.0,5,4,4,1,-62.0,2934,1,1824,1542,63,3
58299,1446579171,1,72,4,1333,1505,22,0,0,9,55,4,1986,1990,15,2,0,11,21,5,1897,1293,17,0,0,9,31,3,1032,1003,0,2,0,7,42,2,660,698,5,0,0,9,11,5,1711,1296,17,0,1,6,1,3,993,1436,23,0,1,5,7,1,385,537,1,0,0,9,51,4,1277,826,7,0,2,8,68,3,962,579,2,0,0,10,196.0,0.0,1.0,6.0,155.0,-88.0,240.0,2,4,2,1,-41.0,172.0,-84.0,,6,3,2,0,-38.0,3187,1,1824,1536,63,0
53041,1445578434,7,5,3,512,500,0,0,0,8,39,3,1291,1516,25,0,0,10,11,5,1882,1297,19,0,0,6,16,4,1143,584,2,0,1,8,60,3,579,573,3,0,0,5,21,4,1595,1322,16,0,0,7,50,3,996,873,1,1,0,12,48,4,1255,1526,21,0,0,12,20,1,174,500,0,0,0,12,29,4,1521,975,8,0,0,9,57.0,1.0,6.0,3.0,187.0,-87.0,182.0,1,4,2,1,-35.0,102.0,-86.0,226.0,2,4,3,2,30.0,1823,0,0,1956,0,63
61086,1446860895,1,25,3,628,576,0,0,1,9,93,3,1193,1250,16,0,1,9,112,2,404,714,0,0,1,9,55,4,1659,1114,14,0,0,8,46,5,1930,1300,17,0,1,8,21,4,1519,974,8,0,0,9,71,2,546,1011,2,1,0,9,62,2,632,1013,1,1,0,9,11,4,1824,1754,18,2,0,7,72,5,2052,1426,23,0,0,7,0.0,1.0,7.0,2.0,226.0,-85.0,279.0,3,3,3,2,-3.0,107.0,-79.0,,2,5,2,2,-25.0,3196,0,0,1830,0,63
88414,1448965901,7,39,2,661,991,2,1,0,7,48,4,1754,1775,20,1,0,11,46,5,2355,1691,26,0,0,7,85,3,948,665,4,0,2,6,68,2,335,542,1,0,0,8,99,3,1039,1426,22,0,0,5,50,3,773,1113,3,2,0,9,55,4,1177,1285,19,0,1,7,43,4,1549,1000,13,0,1,5,30,3,856,691,2,0,0,9,113.0,1.0,6.0,3.0,48.0,-75.0,181.0,1,3,2,0,33.0,46.0,-84.0,251.0,3,4,2,1,14.0,2199,1,1590,0,15,0
19419,1437647030,0,97,4,1852,779,7,0,0,5,44,3,938,1394,22,0,1,6,26,3,814,499,0,0,0,7,39,5,2003,1423,20,0,0,7,30,2,360,607,1,0,0,8,7,3,979,1745,29,0,0,7,74,5,2172,1434,18,0,0,4,64,3,789,575,1,0,0,11,29,4,1231,567,1,0,0,8,87,2,377,787,0,1,0,8,-15.0,1.0,9.0,,127.0,-82.0,181.0,0,2,2,1,8.0,,-83.0,191.0,2,2,3,0,-11.0,1966,1,1982,390,63,51
11613,1435133437,0,30,3,755,500,0,0,0,7,4,3,832,1451,22,0,0,11,100,5,1740,1043,11,0,0,9,17,5,2223,1752,26,0,0,7,40,2,565,548,1,0,0,8,58,2,682,809,13,0,0,6,1,3,1040,1518,24,0,0,8,13,5,1960,1055,12,0,0,7,50,3,875,500,0,0,0,10,51,4,1830,823,8,0,0,7,,,,,126.0,-85.0,233.0,4,3,2,0,-21.0,80.0,-81.0,180.0,3,3,2,0,14.0,3274,1,1830,0,63,0
4566,1432311356,1,58,2,602,1523,11,2,0,11,72,3,1194,1542,25,0,0,8,39,5,2302,1559,20,0,0,10,86,3,781,535,1,0,0,3,61,4,1533,901,9,0,0,7,26,4,980,708,1,0,1,10,90,3,1266,1062,19,0,0,11,49,3,1041,984,8,0,1,5,51,3,944,578,2,0,0,6,12,4,1521,1578,29,0,0,8,195.0,0.0,0.0,,159.0,-79.0,218.0,2,4,2,0,-18.0,39.0,-83.0,182.0,4,4,3,1,-24.0,2579,1,1974,1536,63,0
80327,1448563516,1,51,3,1011,1151,16,0,1,8,8,4,1829,1842,18,2,0,11,55,3,805,543,1,0,0,6,73,4,1817,2137,21,0,0,7,50,2,997,990,1,1,1,10,11,5,2034,1479,21,0,0,10,25,2,607,1021,2,1,0,11,72,4,1613,1580,23,0,0,8,69,4,1332,1271,14,0,1,9,32,2,568,855,0,1,2,7,142.0,1.0,6.0,0.0,1.0,-83.0,228.0,2,5,2,1,-21.0,173.0,-78.0,184.0,5,5,2,0,-6.0,2578,0,1536,1958,0,63
6026,1432854228,7,30,3,779,520,1,0,0,7,101,3,850,1200,0,2,0,8,19,3,1111,1521,22,0,0,10,29,3,1103,623,3,0,1,6,13,4,1526,976,12,0,0,5,44,4,1328,1396,20,0,0,7,57,3,737,620,5,0,0,6,26,3,698,867,2,1,1,7,96,3,1385,1048,11,0,1,7,15,5,1850,1229,13,0,0,6,29.0,0.0,1.0,,207.0,-83.0,,1,3,2,2,-18.0,159.0,-84.0,196.0,1,2,2,0,74.0,2305,0,4,2046,3,63
107876,1449819264,1,50,3,975,928,6,0,0,11,21,5,2142,2034,26,1,1,14,56,4,1556,1096,14,0,0,8,60,2,525,621,3,0,2,7,51,3,927,1123,15,0,2,7,29,4,1212,793,7,0,0,9,106,4,1271,1839,21,2,0,9,71,3,881,1109,6,1,0,10,112,3,1127,887,0,1,0,12,11,4,1579,1678,14,1,1,11,122.0,1.0,9.0,1.0,171.0,-82.0,241.0,8,4,2,1,-10.0,158.0,-64.0,243.0,4,5,4,0,12.0,2277,1,1974,0,63,0
47210,1444501781,7,18,4,1518,1349,16,0,0,7,30,3,829,1104,4,1,0,6,45,1,343,664,2,0,0,12,71,3,911,670,4,0,0,6,17,4,1330,830,8,0,1,5,12,4,1293,1804,31,0,0,8,90,2,293,682,6,0,0,11,37,3,943,573,3,0,0,7,46,5,2512,1915,22,1,0,4,100,3,887,940,11,0,1,9,,,,,229.0,-87.0,235.0,1,3,4,1,-19.0,91.0,-69.0,,4,4,3,1,-13.0,1811,0,0,2047,3,63
16675,1436805979,1,60,2,507,787,0,1,0,9,17,5,1795,1472,21,0,0,6,87,2,937,850,0,1,1,11,72,3,1038,980,11,0,1,9,88,3,1271,873,6,0,0,8,90,2,779,589,2,0,1,8,39,5,1806,1362,11,1,0,7,71,2,473,859,2,1,0,8,11,5,1718,1359,20,0,1,8,10,3,1102,1254,16,0,0,10,7.0,0.0,0.0,,125.0,-87.0,186.0,7,5,3,1,-33.0,176.0,-85.0,280.0,1,5,2,0,159.0,2537,0,1536,1974,12,63
13045,1435740644,7,59,4,1565,1170,14,0,0,8,99,4,1630,662,4,0,0,4,21,5,1795,1164,16,0,1,8,16,2,364,557,0,0,0,7,87,2,605,538,1,0,0,7,34,5,2191,1193,12,0,0,7,18,4,1519,1406,21,0,0,9,26,1,317,527,1,0,0,7,64,3,882,1074,3,1,0,11,98,4,1665,917,8,0,0,7,221.0,1.0,8.0,,192.0,-76.0,233.0,1,3,2,1,45.0,207.0,-86.0,233.0,0,3,4,1,-4.0,2993,0,4,1958,3,63
107521,1449804473,1,39,5,1740,1693,13,2,1,13,60,4,2005,1686,19,1,1,11,3,4,1234,715,2,0,0,9,19,3,999,1457,16,1,1,8,71,2,584,924,3,0,0,8,11,4,1459,1704,21,1,1,7,112,3,1019,896,3,0,0,10,72,4,1271,1222,13,1,0,12,62,3,722,975,3,1,1,10,51,3,1513,1318,15,0,2,7,24.0,0.0,0.0,8.0,101.0,-85.0,180.0,5,4,2,1,39.0,167.0,-75.0,261.0,8,3,4,1,-13.0,2223,0,1572,1974,47,63
84443,1448764773,1,51,4,1338,1128,11,0,0,9,12,4,1476,1134,13,0,0,12,50,3,808,1004,9,1,1,12,11,5,2003,2005,32,0,0,10,3,3,614,949,1,1,0,10,99,4,1719,1243,15,0,0,6,81,3,1138,1316,20,0,0,12,112,2,730,626,4,0,0,8,71,2,710,781,3,0,2,6,39,4,1377,1208,12,1,0,10,148.0,0.0,4.0,8.0,93.0,-84.0,219.0,3,3,3,1,9.0,157.0,-82.0,207.0,1,3,2,1,48.0,1781,1,2046,1828,63,63
102133,1449575485,0,72,3,876,1330,17,0,0,10,26,3,580,824,0,1,0,7,100,2,412,542,1,0,0,4,68,3,634,621,3,0,1,8,15,5,1695,1137,12,0,0,11,56,5,1522,1371,20,0,0,10,20,2,560,618,1,0,0,11,2,2,499,714,5,0,0,6,32,4,1878,1705,26,0,0,9,37,2,569,821,2,1,1,10,176.0,0.0,1.0,9.0,,-85.0,,5,2,2,1,-22.0,,-85.0,,3,4,2,0,23.0,2970,1,1796,4,63,3
22651,1438894418,0,22,3,874,896,3,1,1,7,46,3,1062,1477,22,0,1,10,87,3,1155,672,4,0,1,12,39,5,1687,1243,15,0,1,6,71,4,1279,1287,8,1,0,9,50,2,678,960,4,0,0,8,100,3,930,678,3,0,1,10,11,5,1763,1537,13,2,1,11,30,3,749,555,1,0,0,10,99,4,1439,1439,11,2,0,9,4.0,1.0,9.0,,150.0,-70.0,268.0,4,2,2,0,-22.0,107.0,-72.0,,4,3,2,0,63.0,2494,1,1974,0,63,0
16829,1436844064,7,12,4,1592,1572,23,0,0,9,20,2,637,845,1,1,0,10,2,4,1464,913,10,0,1,8,39,5,2238,1863,20,1,0,8,7,2,475,562,0,0,0,7,1,4,1357,1763,29,0,0,5,25,4,1534,1086,12,0,2,8,97,3,1331,888,10,0,0,6,68,3,1014,1013,0,1,0,14,57,2,424,704,1,0,0,4,120.0,0.0,3.0,,124.0,-83.0,240.0,2,1,2,1,-3.0,110.0,-85.0,210.0,5,4,3,1,-25.0,2373,0,0,1974,0,63
111621,1449966029,1,11,4,2054,1961,19,1,1,12,71,4,1331,803,7,0,0,8,68,2,312,549,2,0,1,12,87,4,1044,803,2,0,0,11,94,3,1112,1462,16,1,1,10,46,4,1692,1288,16,0,0,6,1,4,1667,1526,24,0,0,11,100,3,1009,1545,2,3,2,10,50,2,611,603,5,0,0,9,28,4,1511,944,6,0,0,5,7.0,0.0,4.0,7.0,134.0,-83.0,,7,2,3,3,-27.0,175.0,-76.0,201.0,4,4,2,1,-13.0,1914,0,1568,1974,61,63
12743,1435603165,1,30,3,638,1010,2,1,1,10,1,4,1861,1721,23,0,0,13,62,2,383,730,1,0,1,8,39,5,1937,2064,18,2,0,9,100,4,1106,1007,7,0,0,11,92,2,495,526,1,0,0,8,13,4,1795,1796,23,1,1,9,93,4,1933,1836,32,0,0,16,7,3,754,830,2,0,0,10,38,3,1026,1039,3,1,2,7,122.0,1.0,9.0,,114.0,-87.0,201.0,3,4,3,0,-2.0,164.0,-81.0,181.0,3,4,2,3,-27.0,2650,0,0,384,0,48
13483,1435918822,0,112,3,995,841,0,1,0,9,99,3,1018,1103,15,0,0,10,50,4,987,658,4,0,0,8,13,4,1728,1048,9,0,1,8,52,4,1390,1417,16,1,0,6,81,4,1112,1277,12,1,0,4,68,3,878,587,2,0,1,9,56,3,896,1139,13,0,0,11,7,3,564,500,0,0,1,7,39,5,1973,1310,16,0,0,7,1.0,0.0,0.0,,198.0,-83.0,184.0,2,2,2,1,13.0,140.0,-82.0,293.0,2,3,2,0,40.0,1831,1,2046,6,63,3
7650,1433394728,1,79,2,522,916,1,1,1,10,90,3,835,628,3,0,0,9,52,5,2282,2049,35,0,0,9,12,3,838,1692,26,0,0,5,38,4,1611,1110,15,0,0,11,106,2,1936,1426,20,0,0,8,37,2,566,500,0,0,0,6,16,3,971,1158,9,1,0,3,72,3,941,662,4,0,1,4,55,5,2237,1915,34,0,0,10,68.0,0.0,0.0,,130.0,-88.0,199.0,4,5,4,0,-49.0,184.0,-73.0,,2,4,2,1,-45.0,2599,1,1982,1540,63,3
29938,1441304942,1,17,4,1714,1298,17,0,0,5,101,2,635,900,1,1,0,14,71,5,1940,1407,22,0,0,7,85,2,688,726,3,0,0,8,72,3,770,1284,19,0,2,11,12,5,2171,1717,26,0,0,12,89,3,812,651,1,0,0,8,112,2,621,952,1,1,0,7,75,2,719,1306,12,1,1,10,62,5,1656,1224,18,0,0,7,221.0,1.0,7.0,,29.0,-87.0,184.0,4,4,4,2,31.0,104.0,-84.0,235.0,2,3,2,1,-30.0,4753,1,1796,384,55,55
36212,1442891401,0,106,5,1908,1286,15,0,1,7,110,3,999,700,5,0,0,9,59,3,999,805,7,0,0,7,99,4,1486,1077,14,0,0,6,5,3,886,577,1,0,0,11,1,2,965,990,11,0,0,4,112,2,291,550,1,0,0,10,25,5,2494,2196,26,1,0,6,87,2,646,500,0,0,0,7,21,4,1217,720,5,0,0,9,,,,,138.0,-79.0,193.0,1,2,2,0,-30.0,137.0,-84.0,237.0,1,2,2,1,-18.0,2945,0,0,1956,32,63
28630,1440839421,7,25,5,2348,1874,19,1,0,6,86,2,319,596,0,0,0,9,112,1,186,726,0,1,0,12,12,5,2038,1471,23,0,0,11,55,4,1326,1038,13,0,1,10,23,4,1351,1031,13,0,2,6,54,4,1463,1631,23,0,0,8,101,3,763,944,4,1,0,14,39,3,1195,915,9,0,0,12,7,2,462,666,2,0,0,7,199.0,1.0,7.0,,132.0,-83.0,243.0,3,2,4,1,19.0,59.0,-59.0,210.0,3,4,4,0,29.0,2981,1,1972,4,63,3
